SAMPLE_ALIAS	SET	BAM_START_DATE	BAM_END_DATE	PRO_REF_BASES_GT	PRO_ALT_BASES_GT	CON_REF_BASES_GT	CON_ALT_BASES_GT	ERROR_RATE_GT	ARTQSCORE_GT	PICARD_GIV_GT	GIV_GT_DEFAULT	GIV_GT_QUALITYSCORE20	PRO_REF_BASES_CT	PRO_ALT_BASES_CT	CON_REF_BASES_CT	CON_ALT_BASES_CT	ERROR_RATE_CT	ARTQSCORE_CT	PICARD_GIV_CT	GIV_CT_DEFAULT	GIV_CT_QUALITYSCORE20	PRO_REF_BASES_TA	PRO_ALT_BASES_TA	CON_REF_BASES_TA	CON_ALT_BASES_TA	ERROR_RATE_TA	ARTQSCORE_TA	PICARD_GIV_TA	GIV_TA_DEFAULT	GIV_TA_QUALITYSCORE20	PRO_REF_BASES_GC	PRO_ALT_BASES_GC	CON_REF_BASES_GC	CON_ALT_BASES_GC	ERROR_RATE_GC	ARTQSCORE_GC	PICARD_GIV_GC	GIV_GC_DEFAULT	GIV_GC_QUALITYSCORE20	PRO_REF_BASES_AC	PRO_ALT_BASES_AC	CON_REF_BASES_AC	CON_ALT_BASES_AC	ERROR_RATE_AC	ARTQSCORE_AC	PICARD_GIV_AC	GIV_AC_DEFAULT	GIV_AC_QUALITYSCORE20	PRO_REF_BASES_TC	PRO_ALT_BASES_TC	CON_REF_BASES_TC	CON_ALT_BASES_TC	ERROR_RATE_TC	ARTQSCORE_TC	PICARD_GIV_TC	GIV_TC_DEFAULT	GIV_TC_QUALITYSCORE20
TCGA-ET-A39O-01A-11D-A19J-08	THCA	24Feb2012	27Feb2012	978065110	391956	974150927	156595	1.205271e-04	39.189154	2.492377	2.531735	2.380686	974150927	182346	978065110	153081	1.498808e-05	48.242540	1.195923	1.100377	1.096020	1081667610	112231	1075054182	60489	2.398912e-05	46.199857	1.843964	1.211586	1.263676	978065110	72412	974150927	81896	-4.857685e-06	53.135707	0.880665	0.978158	0.984165	1075054182	80790	1081667610	79098	7.844658e-07	61.054260	1.027672	0.919122	0.969057	1081667610	136374	1075054182	142120	-2.663885e-06	55.744846	0.953708	0.960869	0.972624
TCGA-ET-A39P-01A-21D-A19J-08	THCA	24Feb2012	27Feb2012	860524102	3272068	867852928	169855	1.791303e-03	27.468309	19.358149	6.782385	17.407801	867852928	345365	860524102	154737	1.102612e-04	39.575774	2.212618	1.386674	1.411581	996499006	113752	985786713	61085	2.656648e-05	45.756660	1.842077	1.160576	1.280985	860524102	91278	867852928	76758	8.400128e-06	50.757141	1.199273	1.082530	1.143636	985786713	72082	996499006	70526	7.848960e-07	61.051879	1.033167	0.850607	0.984140	996499006	132634	985786713	130116	1.270082e-06	58.961681	1.008393	0.999181	1.001386
TCGA-ET-A39R-01A-11D-A19J-08	THCA	24Feb2012	27Feb2012	937100868	6316349	960863533	261065	3.179391e-03	24.976560	24.648663	8.112279	24.285478	960863533	503647	937100868	206945	1.562679e-04	38.061302	2.372817	1.072223	1.552794	1091494617	149620	1077202943	74452	3.465685e-05	44.602109	1.983169	1.501566	1.347363	937100868	208407	960863533	104241	5.487397e-05	42.606336	2.049744	1.517567	1.689270	1077202943	81431	1091494617	77297	1.906074e-06	57.198603	1.067454	0.837209	1.009519	1091494617	153549	1077202943	144511	4.166906e-06	53.801863	1.048623	1.192060	1.023792
TCGA-ET-A39S-01A-11D-A19J-08	THCA	02Mar2012	05Mar2012	1111585773	914591	1103887624	181870	3.305653e-04	34.807428	4.990707	4.807744	4.437381	1103887624	223352	1111585773	185533	1.706724e-05	47.678366	1.212192	1.124735	1.111218	1223992434	136513	1215154901	72359	2.629956e-05	45.800515	1.872888	1.137117	1.219865	1111585773	72567	1103887624	75412	-1.284064e-06	58.914133	0.955613	0.992957	1.013544	1215154901	75688	1223992434	79464	-1.547983e-06	58.102337	0.959411	0.949327	0.976742	1223992434	138510	1215154901	148998	-4.299356e-06	53.665965	0.922907	0.923315	0.973678
TCGA-ET-A39T-01A-11D-A19J-08	THCA	02Mar2012	05Mar2012	1045757756	523688	1040338348	159980	1.742915e-04	37.587238	3.255366	3.171074	2.965686	1040338348	224713	1045757756	182340	2.030814e-05	46.923298	1.238753	1.115802	1.114703	1140138059	127026	1129892015	67468	2.623441e-05	45.811287	1.865743	1.208483	1.267002	1045757756	60610	1040338348	68390	-3.729224e-06	54.283816	0.881655	0.974309	0.975972	1129892015	73000	1140138059	74649	-7.263748e-07	61.388392	0.986779	0.961130	0.975635	1140138059	132617	1129892015	143395	-4.747377e-06	53.235462	0.916535	0.960262	0.972008
TCGA-ET-A3BN-01A-11D-A19J-08	THCA	24Feb2012	27Feb2012	950421480	561442	945712590	161068	2.110724e-04	36.755686	3.467018	3.478982	3.263973	945712590	195716	950421480	158673	1.953242e-05	47.092441	1.239547	1.123119	1.118352	1043377179	114700	1036183964	60856	2.588982e-05	45.868710	1.871687	1.221322	1.275738	950421480	75065	945712590	80453	-2.841338e-06	55.464771	0.928412	0.997524	1.004161	1036183964	78318	1043377179	76348	9.472448e-07	60.235378	1.032922	0.922099	0.977024	1043377179	133414	1036183964	136118	-1.300106e-06	58.860213	0.973381	0.973986	0.986171
TCGA-ET-A3BO-01A-11D-A19J-08	THCA	27Jan2013	31Jan2013	1169515647	159364	1169359716	132334	1.155540e-05	49.372152	1.204068	1.281723	1.302249	1169359716	210681	1169515647	304633	-4.016089e-05	43.961967	0.691737	0.927137	0.907098	1331904631	120684	1323362178	73887	1.762293e-05	47.539220	1.622827	1.095337	1.123863	1169515647	42700	1169359716	46162	-1.480142e-06	58.296965	0.924883	1.007226	0.996921	1323362178	34870	1331904631	29395	2.061890e-06	56.857346	1.193908	1.027612	1.046409	1331904631	115726	1323362178	130257	-5.472013e-06	52.618529	0.882756	0.970544	0.970781
TCGA-ET-A3BP-01A-21D-A19J-08	THCA	24Feb2012	27Feb2012	889353575	905177	885182264	154272	4.229032e-04	33.737590	5.834969	5.188089	5.368066	885182264	200629	889353575	149266	2.893876e-05	45.385200	1.350358	1.119024	1.144250	984196813	105460	977081178	58362	2.401193e-05	46.195730	1.793848	1.186805	1.265054	889353575	72486	885182264	76434	-2.224620e-06	56.527441	0.943904	0.992362	0.995867	977081178	72708	984196813	71403	6.653336e-07	61.769606	1.025690	0.913743	0.964570	984196813	126132	977081178	129699	-1.818475e-06	57.402927	0.965471	0.972067	0.973901
TCGA-ET-A3BQ-01B-11D-A202-08	THCA	08May2012	15May2012	1279049309	1314317	1272950878	182015	4.434320e-04	33.531730	7.180147	4.855131	5.957067	1272950878	251719	1279049309	194520	2.240948e-05	46.495682	1.300192	1.127933	1.114818	1426076366	133413	1415978883	81471	1.827483e-05	47.381467	1.625899	1.024003	1.133047	1279049309	64015	1272950878	63549	1.825927e-07	67.385165	1.002530	0.987672	1.011490	1415978883	49089	1426076366	55892	-2.393602e-06	56.209481	0.884550	0.951124	0.947113	1426076366	137291	1415978883	139606	-8.144720e-07	60.891238	0.976457	0.936198	0.989468
TCGA-ET-A3BS-01A-11D-A202-08	THCA	08May2012	15May2012	1332856776	940860	1326541391	244179	2.618527e-04	35.819429	3.832900	3.482386	3.880693	1326541391	268464	1332856776	245476	8.642391e-06	50.633661	1.098833	1.126749	1.092155	1420250229	172384	1408859111	90926	2.879013e-05	45.407564	1.880559	0.979772	1.139663	1332856776	74218	1326541391	75241	-3.846519e-07	64.149321	0.981731	0.986493	1.013093	1408859111	56095	1420250229	61034	-1.745707e-06	57.580287	0.926512	0.988933	0.944673	1420250229	142958	1408859111	149635	-2.359863e-06	56.271133	0.947721	0.911414	0.983613
TCGA-ET-A3BT-01A-11D-A19J-08	THCA	24Feb2012	27Feb2012	914066003	535377	909754519	151141	2.105972e-04	36.765475	3.524049	3.543274	3.315719	909754519	185326	914066003	150051	1.933771e-05	47.135949	1.240891	1.111229	1.115110	1008127918	110359	1001338801	57591	2.625751e-05	45.807465	1.903251	1.242664	1.273366	914066003	69315	909754519	76393	-3.880554e-06	54.111062	0.903075	0.986474	0.981512	1001338801	75265	1008127918	72903	1.175350e-06	59.298329	1.039396	0.921177	0.986112	1008127918	126520	1001338801	131202	-2.329673e-06	56.327051	0.957826	0.972167	0.984789
TCGA-ET-A3BU-01A-11D-A19J-08	THCA	02Mar2012	05Mar2012	957762516	721184	951843548	170656	2.881594e-04	35.403672	4.197428	4.351124	4.103866	951843548	214067	957762516	181882	1.685077e-05	47.733803	1.184233	1.141178	1.128194	1058859600	133611	1050543617	63656	3.316031e-05	44.793815	2.082333	1.141347	1.238554	957762516	60841	951843548	65209	-2.287232e-06	56.406898	0.927254	0.993286	1.012676	1050543617	64244	1058859600	67927	-1.745882e-06	57.579851	0.953270	0.951811	0.963865	1058859600	118881	1050543617	130783	-5.641686e-06	52.485911	0.901866	0.930982	0.974696
TCGA-ET-A3BV-01A-11D-A19J-08	THCA	02Mar2012	05Mar2012	1134930044	788876	1127538213	185913	2.663919e-04	35.744789	4.213384	4.110860	3.872060	1127538213	240364	1134930044	195811	1.968841e-05	47.057893	1.235528	1.134349	1.126908	1217148023	142113	1207867849	71244	2.922157e-05	45.342965	1.979413	1.161720	1.250918	1134930044	68213	1127538213	74464	-2.762737e-06	55.586604	0.910093	0.994376	0.994652	1207867849	76302	1217148023	78931	-1.084047e-06	59.649518	0.974121	0.955229	0.980379	1217148023	137179	1207867849	148479	-4.659214e-06	53.316873	0.916860	0.943289	0.978674
TCGA-ET-A3BW-01A-11D-A19J-08	THCA	08Jan2013	08Jan2013	1028509600	163862	1027284243	137117	1.300767e-05	48.858005	1.193598	1.280756	1.272250	1027284243	201119	1028509600	266612	-3.185052e-05	44.968835	0.755299	0.943517	0.930106	1165146517	105707	1154804786	69782	1.548407e-05	48.101149	1.501327	1.072913	1.095373	1028509600	40288	1027284243	42639	-1.143551e-06	59.417445	0.943739	1.023482	1.001117	1154804786	29941	1165146517	30220	-1.202580e-07	69.198859	0.999640	1.003677	0.998405	1165146517	104538	1154804786	114879	-4.457000e-06	53.509574	0.901915	0.975946	0.974009
TCGA-ET-A3BX-01A-11D-A19J-08	THCA	24Feb2012	27Feb2012	948449842	541339	944027172	146722	2.084430e-04	36.810127	3.670827	3.348208	3.170320	944027172	194358	948449842	148261	2.435361e-05	46.134366	1.316994	1.103939	1.100449	1044152830	99616	1036071663	61595	1.827594e-05	47.381203	1.604700	1.209273	1.271863	948449842	74408	944027172	80480	-3.208231e-06	54.937344	0.920248	0.976666	0.986234	1036071663	77852	1044152830	75993	8.935875e-07	60.488629	1.032451	0.920050	0.985522	1044152830	133343	1036071663	136157	-1.352563e-06	58.688424	0.971757	0.958132	0.986187
TCGA-ET-A3DO-01A-11D-A19J-08	THCA	24Feb2012	27Feb2012	931108924	811267	926822851	167195	3.464783e-04	34.603240	4.826551	4.988192	4.732643	926822851	195656	931108924	157072	2.076324e-05	46.827050	1.251353	1.141103	1.131341	1035333078	117663	1027356609	59329	2.827812e-05	45.485494	1.967840	1.157056	1.259337	931108924	79839	926822851	80265	-2.292675e-07	66.396576	0.990115	1.009275	1.020442	1027356609	76221	1035333078	74915	6.331075e-07	61.985225	1.025331	0.927862	0.973997	1035333078	131099	1027356609	133349	-1.090669e-06	59.623071	0.975556	0.957068	0.978515
TCGA-ET-A3DP-01A-11D-A21A-08	THCA	26Jul2012	27Jul2012	843883716	560828	842180459	180386	2.255399e-04	36.467765	3.101372	4.331018	4.050963	842180459	259437	843883716	245625	8.189406e-06	50.867476	1.058350	1.059792	1.056609	776536271	132671	781758052	103630	1.863358e-05	47.297038	1.288797	1.155613	1.194558	843883716	48700	842180459	34970	8.142821e-06	50.892251	1.389789	1.100554	1.095528	781758052	29604	776536271	23046	4.208305e-06	53.758927	1.275971	1.003296	1.041842	776536271	69401	781758052	77528	-5.214826e-06	52.827602	0.901202	0.971654	0.974458
TCGA-ET-A3DQ-01A-11D-A19J-08	THCA	24Feb2012	27Feb2012	1058319391	746962	1052692616	194357	2.616559e-04	35.822695	3.820823	4.151293	3.883133	1052692616	229915	1058319391	184499	2.150963e-05	46.673671	1.252764	1.146509	1.139330	1167028294	140377	1159924801	68073	3.106961e-05	45.076642	2.049476	1.213472	1.302709	1058319391	86217	1052692616	93189	-3.302401e-06	54.811702	0.920272	0.979921	0.987516	1159924801	85593	1167028294	83943	7.090301e-07	61.493353	1.025899	0.918704	0.982705	1167028294	147129	1159924801	151285	-1.785798e-06	57.481678	0.966613	0.947255	0.973796
TCGA-ET-A3DR-01A-11D-A19J-08	THCA	24Feb2012	31Jan2013	1172804532	400493	1170494181	158931	1.030617e-04	39.869027	2.514436	2.207928	2.249141	1170494181	219521	1172804532	239612	-8.572131e-06	50.669112	0.917976	1.009716	1.006488	1393458968	134551	1384222543	79474	1.982688e-05	47.027456	1.681731	1.133454	1.199102	1172804532	63882	1170494181	71148	-3.100578e-06	55.085573	0.896112	0.990007	0.981286	1384222543	64774	1393458968	61376	1.223267e-06	59.124788	1.062403	0.978005	1.002143	1393458968	142613	1384222543	152556	-3.579224e-06	54.462112	0.928635	0.970210	0.977616
TCGA-ET-A3DS-01A-11D-A19J-08	THCA	02Mar2012	05Mar2012	982980094	793989	977414618	143042	3.318903e-04	34.790054	5.515665	4.665945	4.424202	977414618	215566	982980094	160183	2.824553e-05	45.490503	1.353333	1.149052	1.125968	1083711359	105906	1074484682	65457	1.874055e-05	47.272176	1.604113	1.131595	1.241324	982980094	60696	977414618	64638	-2.010691e-06	56.966547	0.933702	0.982744	1.001277	1074484682	67112	1083711359	69481	-1.097607e-06	59.595533	0.974200	0.948176	0.982789	1083711359	123816	1074484682	135989	-5.639680e-06	52.487455	0.902745	0.920249	0.968979
TCGA-ET-A3DT-01A-11D-A19J-08	THCA	02Mar2012	05Mar2012	1016605336	662359	1006671941	168833	2.438239e-04	36.129237	3.882949	3.805700	3.572540	1006671941	216227	1016605336	179634	1.808247e-05	47.427424	1.215540	1.121466	1.127828	1115168010	130119	1105061750	64915	2.936555e-05	45.321618	1.986171	1.196239	1.263585	1016605336	64919	1006671941	69902	-2.462672e-06	56.085935	0.919645	0.990797	0.990893	1105061750	68720	1115168010	72373	-1.645221e-06	57.837758	0.958212	0.958190	0.981611	1115168010	128003	1105061750	139383	-5.124978e-06	52.903080	0.910042	0.952798	0.971535
TCGA-ET-A3DU-01A-11D-A19J-08	THCA	02Mar2012	05Mar2012	1072648571	531426	1064554887	175636	1.664195e-04	37.787958	3.001901	3.132044	2.891426	1064554887	204466	1072648571	187247	8.055314e-06	50.939175	1.100242	1.099074	1.095544	1147588479	136044	1138755070	65089	3.103154e-05	45.081967	2.073907	1.179291	1.240290	1072648571	59110	1064554887	70113	-5.148005e-06	52.883610	0.836715	0.958763	0.969597	1138755070	73042	1147588479	75593	-1.115683e-06	59.524593	0.973750	0.936717	0.963521	1147588479	128331	1138755070	141871	-5.921420e-06	52.275741	0.897610	0.949799	0.969825
TCGA-ET-A3DV-01A-12D-A202-08	THCA	08May2012	15May2012	1301917238	860688	1293596357	205151	2.524618e-04	35.978044	4.166481	4.009120	4.142918	1293596357	250608	1301917238	216540	1.312336e-05	48.819548	1.164741	1.089821	1.107956	1395368390	152629	1386000745	72500	2.880686e-05	45.405041	2.090975	1.184913	1.186983	1301917238	61019	1293596357	68998	-3.073997e-06	55.122966	0.878712	0.984208	0.980209	1386000745	47507	1395368390	54965	-2.681314e-06	55.716523	0.870160	0.950135	0.939829	1395368390	131600	1386000745	135084	-1.252500e-06	59.022221	0.967671	0.977997	0.979904
TCGA-ET-A3DW-01A-11D-A19J-08	THCA	24Feb2012	27Feb2012	965513964	637179	962089204	157148	2.489274e-04	36.039273	4.038256	3.827948	3.576168	962089204	204428	965513964	157954	2.410520e-05	46.178892	1.298768	1.113774	1.110913	1058506883	109346	1050387666	63613	2.168399e-05	46.638608	1.705668	1.214101	1.276492	965513964	77369	962089204	83357	-3.106190e-06	55.077721	0.924878	0.985845	0.993186	1050387666	80033	1058506883	78354	7.960919e-07	60.990368	1.029322	0.919013	0.969007	1058506883	136202	1050387666	140157	-1.875144e-06	57.269653	0.964332	0.962776	0.977319
TCGA-ET-A40P-01A-11D-A23M-08	THCA	10Aug2013	12Aug2013	1064407658	442691	1058421763	175941	1.256212e-04	39.009372	2.501359	2.406467	2.437546	1058421763	289125	1064407658	263176	1.222060e-05	49.129074	1.104784	1.081328	1.093817	1112644725	142456	1098451862	103673	1.753821e-05	47.560147	1.356516	1.052922	1.076991	1064407658	87598	1058421763	68307	9.086733e-06	50.415923	1.275182	1.097591	1.104446	1098451862	46436	1112644725	41179	2.377459e-06	56.238869	1.142226	0.990096	1.020770	1112644725	190966	1098451862	191156	-8.591536e-08	70.659292	0.986265	0.966560	0.975425
TCGA-ET-A40Q-01A-11D-A23M-08	THCA	16Nov2012	17Nov2012	1168761196	173902	1166757989	140047	1.449376e-05	48.388190	1.239576	1.307966	1.308268	1166757989	159442	1168761196	176117	-7.138714e-06	51.463800	0.906886	1.007819	1.010859	1316873409	124988	1308728688	77023	1.826679e-05	47.383379	1.612641	1.113851	1.176356	1168761196	45561	1166757989	46779	-5.214908e-07	62.827533	0.972294	1.002470	0.991447	1308728688	56010	1316873409	38884	6.522459e-06	51.855887	1.449383	1.001714	1.029259	1316873409	116220	1308728688	122905	-2.545851e-06	55.941671	0.939765	0.973296	0.970869
TCGA-ET-A40R-01A-11D-A23M-08	THCA	16Nov2012	17Nov2012	997416949	185890	995055539	139836	2.311022e-05	46.361960	1.326135	1.175421	1.169660	995055539	165272	997416949	172058	-3.405242e-06	54.678520	0.962846	1.045763	1.021382	985603461	107901	980326878	82063	1.314162e-05	48.813512	1.307783	1.053739	1.155680	997416949	67361	995055539	64658	1.356516e-06	58.675751	1.039335	0.913135	0.921550	980326878	77736	985603461	57601	1.024127e-05	49.896464	1.356796	0.921796	1.004496	985603461	126663	980326878	124377	1.162660e-06	59.345474	1.012926	0.924630	0.967242
TCGA-ET-A40S-01A-11D-A23M-08	THCA	16Nov2012	17Nov2012	964472058	172555	961455451	142167	1.577579e-05	48.020088	1.209915	1.131745	1.130860	961455451	153643	964472058	166382	-6.613376e-06	51.795768	0.926344	1.031974	1.017766	1061293771	116173	1055037365	88242	1.319657e-05	48.795391	1.308732	1.049878	1.116473	964472058	63437	961455451	59050	2.277719e-06	56.424999	1.070928	0.936476	0.950918	1055037365	72216	1061293771	55617	7.842817e-06	51.055279	1.306131	0.933140	1.021228	1061293771	127322	1055037365	120910	3.029416e-06	55.186410	1.046818	0.922777	0.976248
TCGA-ET-A40T-01A-11D-A23M-08	THCA	29Mar2013	21May2013	1218517180	205139	1216183946	173640	1.293551e-05	48.882165	1.179112	1.259507	1.308199	1216183946	223575	1218517180	246320	-9.340206e-06	50.296435	0.909419	0.997975	1.002114	1408379710	166430	1399378636	138298	1.001829e-05	49.992062	1.195702	0.984474	0.984693	1218517180	78250	1216183946	68768	3.894288e-06	54.095719	1.135696	1.041244	1.042220	1399378636	73574	1408379710	65071	3.028245e-06	55.188090	1.137938	0.989778	1.022723	1408379710	208788	1399378636	194846	4.964813e-06	53.040971	1.064696	1.007123	1.006044
TCGA-ET-A4KN-01A-11D-A257-08	THCA	22Mar2013	02Apr2013	1002387938	136685	999371296	117139	9.763173e-06	50.104090	1.163328	1.280385	1.283540	999371296	179314	1002387938	178726	2.936891e-07	65.321122	1.006317	1.038189	1.040360	1036869302	84279	1029117883	64345	9.647962e-06	50.155644	1.299983	0.928839	0.931371	1002387938	51265	999371296	44870	3.194536e-06	54.955921	1.139077	1.069638	1.066683	1029117883	44055	1036869302	44710	-3.170261e-07	64.989050	0.992772	0.963910	0.990326	1036869302	149662	1029117883	134495	7.340275e-06	51.342877	1.104436	1.012531	1.014016
TCGA-ET-A4KQ-01A-12D-A257-08	THCA	10Aug2013	12Aug2013	1006667170	387816	999432782	167542	1.097717e-04	39.595095	2.297604	2.266792	2.283849	999432782	272697	1006667170	248153	1.223151e-05	49.125200	1.106832	1.085585	1.096212	1039444142	137879	1025556376	99451	1.860706e-05	47.303223	1.367829	1.013614	1.031221	1006667170	81269	999432782	63979	8.618089e-06	50.645890	1.261095	1.106288	1.094723	1025556376	44815	1039444142	39956	2.352929e-06	56.283911	1.136791	0.992493	1.016061	1039444142	181645	1025556376	182357	-3.447333e-07	64.625167	0.982790	0.976433	0.985109
TCGA-FE-A22Z-01A-11D-A17V-08	THCA	21Jan2012	24Jan2012	796960109	806103	796865947	149633	4.116363e-04	33.854864	5.382132	4.397594	4.892102	796865947	193873	796960109	147793	2.890537e-05	45.390215	1.311867	1.131898	1.141314	793327507	85504	788030291	48542	2.337160e-05	46.313115	1.749601	1.140039	1.203150	796960109	66737	796865947	66586	9.473265e-08	70.235003	1.002149	1.067139	1.064417	788030291	54377	793327507	63362	-5.681403e-06	52.455444	0.863974	1.057245	1.040384	793327507	107345	788030291	113563	-3.931515e-06	54.054401	0.938943	0.970750	0.989354
TCGA-FE-A230-01A-11D-A14W-08	THCA	22Jun2011	25Jun2011	1159765031	1229761	1148563325	174518	4.568680e-04	33.402092	6.972221	5.201215	5.559771	1148563325	215957	1159765031	179551	1.576888e-05	48.021990	1.214451	1.101038	1.077286	1217833254	109438	1202488846	75809	1.389337e-05	48.571925	1.425374	1.111389	1.209998	1159765031	136579	1148563325	156450	-8.607301e-06	50.651330	0.864572	0.990491	0.963154	1202488846	143682	1217833254	162889	-7.934716e-06	51.004686	0.893354	1.003504	1.016158	1217833254	197514	1202488846	230803	-1.375152e-05	48.616493	0.845011	0.934576	0.945206
TCGA-FE-A231-01A-11D-A14W-08	THCA	22Jun2011	25Jun2011	1084632599	775437	1073755442	173830	2.786072e-04	35.550076	4.413717	4.008646	3.813187	1073755442	214393	1084632599	180394	1.574915e-05	48.027428	1.200470	1.062464	1.072575	1171075350	114477	1161749091	76722	1.618292e-05	47.909432	1.480172	1.236242	1.239392	1084632599	129924	1073755442	148957	-8.817016e-06	50.546784	0.863494	0.993711	0.963735	1161749091	137114	1171075350	155373	-7.826012e-06	51.064595	0.889580	0.963529	1.006474	1171075350	191081	1161749091	220373	-1.255424e-05	49.012096	0.860197	0.967693	0.955778
TCGA-FE-A232-01A-11D-A14W-08	THCA	22Jun2011	25Jun2011	1076528016	1760894	1068092857	178317	7.372619e-04	31.323782	9.783333	6.428136	8.180756	1068092857	246614	1076528016	189917	2.643146e-05	45.778788	1.308719	1.228935	1.127946	1184632356	119059	1169392281	77313	1.773240e-05	47.512324	1.520097	0.996302	1.235043	1076528016	135769	1068092857	146371	-4.942881e-06	53.060199	0.920310	1.029088	0.997656	1169392281	136673	1184632356	156058	-8.233809e-06	50.843992	0.887210	1.033466	1.000002	1184632356	197883	1169392281	221527	-1.004229e-05	49.981674	0.881796	0.905256	0.964769
TCGA-FE-A233-01A-11D-A14W-08	THCA	27Jan2013	31Jan2013	1222853457	164834	1224189311	135713	1.189903e-05	49.244886	1.215876	1.283780	1.284625	1224189311	216293	1222853457	316938	-4.112028e-05	43.859440	0.681757	0.924039	0.901178	1386045597	122391	1378830181	77686	1.616773e-05	47.913510	1.567206	1.095317	1.136578	1222853457	43622	1224189311	47056	-1.403275e-06	58.528574	0.928038	1.011633	0.989795	1378830181	36420	1386045597	30589	2.108904e-06	56.759431	1.196849	1.009509	1.045555	1386045597	121464	1378830181	136821	-5.553799e-06	52.554098	0.883147	0.980286	0.976606
TCGA-FE-A234-01A-11D-A14W-08	THCA	22Jun2011	25Jun2011	1009043442	585866	999151935	144540	2.196826e-04	36.582044	4.011831	3.519765	3.290386	999151935	179405	1009043442	154481	1.240908e-05	49.062604	1.172806	1.056034	1.061514	1039693361	92234	1030748948	63640	1.380954e-05	48.598209	1.436802	1.211801	1.228653	1009043442	113652	999151935	136490	-1.137098e-05	49.442020	0.824534	0.959236	0.930756	1030748948	124125	1039693361	139706	-7.524486e-06	51.235231	0.896195	0.970649	1.023729	1039693361	169077	1030748948	198484	-1.420072e-05	48.476895	0.844539	0.949656	0.944164
